x	y	u	v	velocity_magnitude	vorticity	temperature
2.602127e+00 1.650129e+00 -4.070891e-02 8.552849e-01 8.562531e-01 1.023436e+00 3.176123e-01
2.665594e+00 1.650129e+00 -3.631443e-02 8.860399e-01 8.867837e-01 9.129574e-01 3.270837e-01
2.729060e+00 1.650129e+00 -3.177373e-02 9.132271e-01 9.137797e-01 7.988025e-01 3.356027e-01
2.792527e+00 1.650129e+00 -2.710508e-02 9.367371e-01 9.371291e-01 6.814311e-01 3.430810e-01
2.855993e+00 1.650129e+00 -2.232729e-02 9.564752e-01 9.567357e-01 5.613159e-01 3.494400e-01
2.919460e+00 1.650129e+00 -1.745960e-02 9.723618e-01 9.725186e-01 4.389404e-01 3.546120e-01
2.982926e+00 1.650129e+00 -1.252160e-02 9.843332e-01 9.844128e-01 3.147975e-01 3.585412e-01
3.046393e+00 1.650129e+00 -7.533187e-03 9.923409e-01 9.923695e-01 1.893869e-01 3.611848e-01
3.109859e+00 1.650129e+00 -2.514437e-03 9.963529e-01 9.963561e-01 6.321383e-02 3.625139e-01
3.173326e+00 1.650129e+00 2.514437e-03 9.963529e-01 9.963561e-01 -6.321383e-02 3.625139e-01
3.236792e+00 1.650129e+00 7.533187e-03 9.923409e-01 9.923695e-01 -1.893869e-01 3.611848e-01
3.300259e+00 1.650129e+00 1.252160e-02 9.843332e-01 9.844128e-01 -3.147975e-01 3.585412e-01
3.363725e+00 1.650129e+00 1.745960e-02 9.723618e-01 9.725186e-01 -4.389404e-01 3.546120e-01
3.427192e+00 1.650129e+00 2.232729e-02 9.564752e-01 9.567357e-01 -5.613159e-01 3.494400e-01
3.490659e+00 1.650129e+00 2.710508e-02 9.367371e-01 9.371291e-01 -6.814311e-01 3.430810e-01
3.554125e+00 1.650129e+00 3.177373e-02 9.132271e-01 9.137797e-01 -7.988025e-01 3.356027e-01
3.617592e+00 1.650129e+00 3.631443e-02 8.860399e-01 8.867837e-01 -9.129574e-01 3.270837e-01
3.681058e+00 1.650129e+00 4.070891e-02 8.552849e-01 8.562531e-01 -1.023436e+00 3.176123e-01
3.744525e+00 1.650129e+00 4.493947e-02 8.210859e-01 8.223148e-01 -1.129794e+00 3.072844e-01
3.807991e+00 1.650129e+00 4.898907e-02 7.835808e-01 7.851107e-01 -1.231602e+00 2.962023e-01
3.871458e+00 1.650129e+00 5.284141e-02 7.429204e-01 7.447973e-01 -1.328451e+00 2.844731e-01
3.934924e+00 1.650129e+00 5.648098e-02 6.992686e-01 7.015459e-01 -1.419951e+00 2.722067e-01
3.998391e+00 1.650129e+00 5.989312e-02 6.528011e-01 6.555428e-01 -1.505734e+00 2.595142e-01
4.061857e+00 1.650129e+00 6.306409e-02 6.037049e-01 6.069899e-01 -1.585453e+00 2.465064e-01
4.125324e+00 1.650129e+00 6.598113e-02 5.521779e-01 5.561060e-01 -1.658788e+00 2.332922e-01
4.188790e+00 1.650129e+00 6.863248e-02 4.984274e-01 5.031305e-01 -1.725444e+00 2.199768e-01
4.252257e+00 1.650129e+00 7.100747e-02 4.426699e-01 4.483288e-01 -1.785152e+00 2.066609e-01
4.315723e+00 1.650129e+00 7.309654e-02 3.851300e-01 3.920054e-01 -1.837672e+00 1.934393e-01
4.379190e+00 1.650129e+00 7.489127e-02 3.260393e-01 3.345300e-01 -1.882793e+00 1.803997e-01
4.442656e+00 1.650129e+00 7.638445e-02 2.656357e-01 2.763999e-01 -1.920332e+00 1.676223e-01
4.506123e+00 1.650129e+00 7.757005e-02 2.041625e-01 2.184020e-01 -1.950138e+00 1.551788e-01
4.569589e+00 1.650129e+00 7.844331e-02 1.418672e-01 1.621100e-01 -1.972092e+00 1.431324e-01
4.633056e+00 1.650129e+00 7.900070e-02 7.900070e-02 1.117239e-01 -1.986105e+00 1.315371e-01
4.696522e+00 1.650129e+00 7.923998e-02 1.581606e-02 8.080299e-02 -1.992121e+00 1.204379e-01
4.759989e+00 1.650129e+00 7.916019e-02 -4.743226e-02 9.228302e-02 -1.990115e+00 1.098710e-01
4.823455e+00 1.650129e+00 7.876166e-02 -1.104896e-01 1.356884e-01 -1.980095e+00 9.986374e-02
4.886922e+00 1.650129e+00 7.804597e-02 -1.731020e-01 1.898828e-01 -1.962103e+00 9.043516e-02
4.950388e+00 1.650129e+00 7.701602e-02 -2.350174e-01 2.473149e-01 -1.936210e+00 8.159651e-02
5.013855e+00 1.650129e+00 7.567596e-02 -2.959865e-01 3.055075e-01 -1.902520e+00 7.335178e-02
5.077321e+00 1.650129e+00 7.403118e-02 -3.557637e-01 3.633847e-01 -1.861169e+00 6.569836e-02
5.140788e+00 1.650129e+00 7.208830e-02 -4.141084e-01 4.203362e-01 -1.812325e+00 5.862774e-02
5.204254e+00 1.650129e+00 6.985514e-02 -4.707857e-01 4.759400e-01 -1.756182e+00 5.212627e-02
5.267721e+00 1.650129e+00 6.734070e-02 -5.255672e-01 5.298638e-01 -1.692969e+00 4.617585e-02
5.331188e+00 1.650129e+00 6.455511e-02 -5.782325e-01 5.818249e-01 -1.622938e+00 4.075472e-02
5.394654e+00 1.650129e+00 6.150957e-02 -6.285694e-01 6.315718e-01 -1.546372e+00 3.583816e-02
5.458121e+00 1.650129e+00 5.821636e-02 -6.763753e-01 6.788761e-01 -1.463579e+00 3.139918e-02
5.521587e+00 1.650129e+00 5.468873e-02 -7.214577e-01 7.235276e-01 -1.374894e+00 2.740916e-02
5.585054e+00 1.650129e+00 5.094089e-02 -7.636351e-01 7.653323e-01 -1.280672e+00 2.383845e-02
5.648520e+00 1.650129e+00 4.698793e-02 -8.027375e-01 8.041115e-01 -1.181293e+00 2.065689e-02
5.711987e+00 1.650129e+00 4.284576e-02 -8.386076e-01 8.397014e-01 -1.077157e+00 1.783433e-02
5.775453e+00 1.650129e+00 3.853107e-02 -8.711009e-01 8.719527e-01 -9.686845e-01 1.534099e-02
5.838920e+00 1.650129e+00 3.406123e-02 -9.000866e-01 9.007309e-01 -8.563111e-01 1.314785e-02
5.902386e+00 1.650129e+00 2.945423e-02 -9.254480e-01 9.259166e-01 -7.404896e-01 1.122693e-02
5.965853e+00 1.650129e+00 2.472864e-02 -9.470829e-01 9.474057e-01 -6.216865e-01 9.551510e-03
6.029319e+00 1.650129e+00 1.990347e-02 -9.649043e-01 9.651095e-01 -5.003801e-01 8.096323e-03
6.092786e+00 1.650129e+00 1.499815e-02 -9.788403e-01 9.789552e-01 -3.770588e-01 6.837674e-03
6.156252e+00 1.650129e+00 1.003245e-02 -9.888349e-01 9.888858e-01 -2.522192e-01 5.753522e-03
6.219719e+00 1.650129e+00 5.026343e-03 -9.948478e-01 9.948605e-01 -1.263640e-01 4.823519e-03
6.283185e+00 1.650129e+00 1.941064e-17 -9.968548e-01 9.968548e-01 -3.162283e-02 4.029015e-03
0.000000e+00 1.713596e+00 -0.000000e+00 -9.898214e-01 9.898214e-01 3.139972e-02 4.384183e-03
6.346652e-02 1.713596e+00 -9.026165e-03 -9.878286e-01 9.878698e-01 1.254724e-01 5.248723e-03
1.269330e-01 1.713596e+00 -1.801598e-02 -9.818581e-01 9.820234e-01 2.504396e-01 6.260709e-03
1.903996e-01 1.713596e+00 -2.693326e-02 -9.719341e-01 9.723072e-01 3.743984e-01 7.440431e-03
2.538661e-01 1.713596e+00 -3.574209e-02 -9.580964e-01 9.587628e-01 4.968496e-01 8.810033e-03
3.173326e-01 1.713596e+00 -4.440699e-02 -9.404008e-01 9.414487e-01 6.173002e-01 1.039350e-02
3.807991e-01 1.713596e+00 -5.289308e-02 -9.189185e-01 9.204395e-01 7.352651e-01 1.221661e-02
4.442656e-01 1.713596e+00 -6.116619e-02 -8.937360e-01 8.958267e-01 8.502694e-01 1.430687e-02
5.077321e-01 1.713596e+00 -6.919301e-02 -8.649549e-01 8.677180e-01 9.618499e-01 1.669334e-02
5.711987e-01 1.713596e+00 -7.694121e-02 -8.326908e-01 8.362379e-01 1.069557e+00 1.940647e-02
6.346652e-01 1.713596e+00 -8.437960e-02 -7.970738e-01 8.015276e-01 1.172958e+00 2.247785e-02
6.981317e-01 1.713596e+00 -9.147821e-02 -7.582472e-01 7.637454e-01 1.271636e+00 2.593987e-02
7.615982e-01 1.713596e+00 -9.820848e-02 -7.163675e-01 7.230679e-01 1.365193e+00 2.982535e-02
8.250647e-01 1.713596e+00 -1.045433e-01 -6.716032e-01 6.796912e-01 1.453253e+00 3.416710e-02
8.885313e-01 1.713596e+00 -1.104572e-01 -6.241346e-01 6.338334e-01 1.535462e+00 3.899738e-02
9.519978e-01 1.713596e+00 -1.159262e-01 -5.741528e-01 5.857391e-01 1.611487e+00 4.434734e-02
1.015464e+00 1.713596e+00 -1.209285e-01 -5.218591e-01 5.356870e-01 1.681024e+00 5.024636e-02
1.078931e+00 1.713596e+00 -1.254439e-01 -4.674640e-01 4.840029e-01 1.743792e+00 5.672132e-02
1.142397e+00 1.713596e+00 -1.294541e-01 -4.111867e-01 4.310834e-01 1.799538e+00 6.379592e-02
1.205864e+00 1.713596e+00 -1.329431e-01 -3.532536e-01 3.774414e-01 1.848038e+00 7.148982e-02
1.269330e+00 1.713596e+00 -1.358968e-01 -2.938982e-01 3.237963e-01 1.889097e+00 7.981791e-02
1.332797e+00 1.713596e+00 -1.383032e-01 -2.333592e-01 2.712643e-01 1.922549e+00 8.878944e-02
1.396263e+00 1.713596e+00 -1.401528e-01 -1.718807e-01 2.217786e-01 1.948259e+00 9.840723e-02
1.459730e+00 1.713596e+00 -1.414380e-01 -1.097100e-01 1.790000e-01 1.966125e+00 1.086670e-01
1.523196e+00 1.713596e+00 -1.421536e-01 -4.709760e-02 1.497526e-01 1.976073e+00 1.195564e-01
1.586663e+00 1.713596e+00 -1.422969e-01 1.570447e-02 1.431609e-01 1.978065e+00 1.310548e-01
1.650129e+00 1.713596e+00 -1.418672e-01 7.844331e-02 1.621100e-01 1.972092e+00 1.431324e-01
1.713596e+00 1.713596e+00 -1.408663e-01 1.408663e-01 1.992150e-01 1.958178e+00 1.557498e-01
1.777063e+00 1.713596e+00 -1.392981e-01 2.027220e-01 2.459679e-01 1.936379e+00 1.688582e-01
1.840529e+00 1.713596e+00 -1.371690e-01 2.637615e-01 2.972969e-01 1.906783e+00 1.823986e-01
1.903996e+00 1.713596e+00 -1.344876e-01 3.237389e-01 3.505621e-01 1.869508e+00 1.963024e-01
1.967462e+00 1.713596e+00 -1.312647e-01 3.824127e-01 4.043141e-01 1.824707e+00 2.104914e-01
2.030929e+00 1.713596e+00 -1.275132e-01 4.395467e-01 4.576690e-01 1.772557e+00 2.248786e-01
2.094395e+00 1.713596e+00 -1.232483e-01 4.949107e-01 5.100262e-01 1.713270e+00 2.393683e-01
2.157862e+00 1.713596e+00 -1.184870e-01 5.482820e-01 5.609388e-01 1.647085e+00 2.538574e-01
2.221328e+00 1.713596e+00 -1.132487e-01 5.994455e-01 6.100493e-01 1.574267e+00 2.682365e-01
2.284795e+00 1.713596e+00 -1.075544e-01 6.481952e-01 6.570578e-01 1.495110e+00 2.823910e-01
2.348261e+00 1.713596e+00 -1.014270e-01 6.943349e-01 7.017039e-01 1.409933e+00 2.962023e-01
2.411728e+00 1.713596e+00 -9.489112e-02 7.376787e-01 7.437568e-01 1.319079e+00 3.095501e-01
2.475194e+00 1.713596e+00 -8.797320e-02 7.780522e-01 7.830099e-01 1.222913e+00 3.223132e-01
2.538661e+00 1.713596e+00 -8.070103e-02 8.152927e-01 8.192771e-01 1.121823e+00 3.343722e-01
2.602127e+00 1.713596e+00 -7.310391e-02 8.492504e-01 8.523910e-01 1.016215e+00 3.456106e-01
2.665594e+00 1.713596e+00 -6.521243e-02 8.797884e-01 8.822019e-01 9.065160e-01 3.559170e-01
2.729060e+00 1.713596e+00 -5.705836e-02 9.067838e-01 9.085772e-01 7.931666e-01 3.651868e-01
2.792527e+00 1.713596e+00 -4.867454e-02 9.301279e-01 9.314006e-01 6.766233e-01 3.733244e-01
2.855993e+00 1.713596e+00 -4.009472e-02 9.497267e-01 9.505727e-01 5.573555e-01 3.802440e-01
2.919460e+00 1.713596e+00 -3.135346e-02 9.655013e-01 9.660103e-01 4.358434e-01 3.858719e-01
2.982926e+00 1.713596e+00 -2.248594e-02 9.773882e-01 9.776468e-01 3.125764e-01 3.901475e-01
3.046393e+00 1.713596e+00 -1.352789e-02 9.853395e-01 9.854323e-01 1.880507e-01 3.930241e-01
3.109859e+00 1.713596e+00 -4.515356e-03 9.893231e-01 9.893334e-01 6.276782e-02 3.944704e-01
3.173326e+00 1.713596e+00 4.515356e-03 9.893231e-01 9.893334e-01 -6.276782e-02 3.944704e-01
3.236792e+00 1.713596e+00 1.352789e-02 9.853395e-01 9.854323e-01 -1.880507e-01 3.930241e-01
3.300259e+00 1.713596e+00 2.248594e-02 9.773882e-01 9.776468e-01 -3.125764e-01 3.901475e-01
3.363725e+00 1.713596e+00 3.135346e-02 9.655013e-01 9.660103e-01 -4.358434e-01 3.858719e-01
3.427192e+00 1.713596e+00 4.009472e-02 9.497267e-01 9.505727e-01 -5.573555e-01 3.802440e-01
3.490659e+00 1.713596e+00 4.867454e-02 9.301279e-01 9.314006e-01 -6.766233e-01 3.733244e-01
3.554125e+00 1.713596e+00 5.705836e-02 9.067838e-01 9.085772e-01 -7.931666e-01 3.651868e-01
3.617592e+00 1.713596e+00 6.521243e-02 8.797884e-01 8.822019e-01 -9.065160e-01 3.559170e-01
3.681058e+00 1.713596e+00 7.310391e-02 8.492504e-01 8.523910e-01 -1.016215e+00 3.456106e-01
3.744525e+00 1.713596e+00 8.070103e-02 8.152927e-01 8.192771e-01 -1.121823e+00 3.343722e-01
3.807991e+00 1.713596e+00 8.797320e-02 7.780522e-01 7.830099e-01 -1.222913e+00 3.223132e-01
3.871458e+00 1.713596e+00 9.489112e-02 7.376787e-01 7.437568e-01 -1.319079e+00 3.095501e-01
3.934924e+00 1.713596e+00 1.014270e-01 6.943349e-01 7.017039e-01 -1.409933e+00 2.962023e-01
3.998391e+00 1.713596e+00 1.075544e-01 6.481952e-01 6.570578e-01 -1.495110e+00 2.823910e-01
4.061857e+00 1.713596e+00 1.132487e-01 5.994455e-01 6.100493e-01 -1.574267e+00 2.682365e-01
4.125324e+00 1.713596e+00 1.184870e-01 5.482820e-01 5.609388e-01 -1.647085e+00 2.538574e-01
4.188790e+00 1.713596e+00 1.232483e-01 4.949107e-01 5.100262e-01 -1.713270e+00 2.393683e-01
4.252257e+00 1.713596e+00 1.275132e-01 4.395467e-01 4.576690e-01 -1.772557e+00 2.248786e-01
4.315723e+00 1.713596e+00 1.312647e-01 3.824127e-01 4.043141e-01 -1.824707e+00 2.104914e-01
4.379190e+00 1.713596e+00 1.344876e-01 3.237389e-01 3.505621e-01 -1.869508e+00 1.963024e-01
4.442656e+00 1.713596e+00 1.371690e-01 2.637615e-01 2.972969e-01 -1.906783e+00 1.823986e-01
4.506123e+00 1.713596e+00 1.392981e-01 2.027220e-01 2.459679e-01 -1.936379e+00 1.688582e-01
4.569589e+00 1.713596e+00 1.408663e-01 1.408663e-01 1.992150e-01 -1.958178e+00 1.557498e-01
4.633056e+00 1.713596e+00 1.418672e-01 7.844331e-02 1.621100e-01 -1.972092e+00 1.431324e-01
4.696522e+00 1.713596e+00 1.422969e-01 1.570447e-02 1.431609e-01 -1.978065e+00 1.310548e-01
4.759989e+00 1.713596e+00 1.421536e-01 -4.709760e-02 1.497526e-01 -1.976073e+00 1.195564e-01
4.823455e+00 1.713596e+00 1.414380e-01 -1.097100e-01 1.790000e-01 -1.966125e+00 1.086670e-01
4.886922e+00 1.713596e+00 1.401528e-01 -1.718807e-01 2.217786e-01 -1.948259e+00 9.840723e-02
4.950388e+00 1.713596e+00 1.383032e-01 -2.333592e-01 2.712643e-01 -1.922549e+00 8.878944e-02
5.013855e+00 1.713596e+00 1.358968e-01 -2.938982e-01 3.237963e-01 -1.889097e+00 7.981791e-02
5.077321e+00 1.713596e+00 1.329431e-01 -3.532536e-01 3.774414e-01 -1.848038e+00 7.148982e-02
5.140788e+00 1.713596e+00 1.294541e-01 -4.111867e-01 4.310834e-01 -1.799538e+00 6.379592e-02
5.204254e+00 1.713596e+00 1.254439e-01 -4.674640e-01 4.840029e-01 -1.743792e+00 5.672132e-02
5.267721e+00 1.713596e+00 1.209285e-01 -5.218591e-01 5.356870e-01 -1.681024e+00 5.024636e-02
5.331188e+00 1.713596e+00 1.159262e-01 -5.741528e-01 5.857391e-01 -1.611487e+00 4.434734e-02
5.394654e+00 1.713596e+00 1.104572e-01 -6.241346e-01 6.338334e-01 -1.535462e+00 3.899738e-02
5.458121e+00 1.713596e+00 1.045433e-01 -6.716032e-01 6.796912e-01 -1.453253e+00 3.416710e-02
5.521587e+00 1.713596e+00 9.820848e-02 -7.163675e-01 7.230679e-01 -1.365193e+00 2.982535e-02
5.585054e+00 1.713596e+00 9.147821e-02 -7.582472e-01 7.637454e-01 -1.271636e+00 2.593987e-02
5.648520e+00 1.713596e+00 8.437960e-02 -7.970738e-01 8.015276e-01 -1.172958e+00 2.247785e-02
5.711987e+00 1.713596e+00 7.694121e-02 -8.326908e-01 8.362379e-01 -1.069557e+00 1.940647e-02
5.775453e+00 1.713596e+00 6.919301e-02 -8.649549e-01 8.677180e-01 -9.618499e-01 1.669334e-02
5.838920e+00 1.713596e+00 6.116619e-02 -8.937360e-01 8.958267e-01 -8.502694e-01 1.430687e-02
5.902386e+00 1.713596e+00 5.289308e-02 -9.189185e-01 9.204395e-01 -7.352651e-01 1.221661e-02
5.965853e+00 1.713596e+00 4.440699e-02 -9.404008e-01 9.414487e-01 -6.173002e-01 1.039350e-02
6.029319e+00 1.713596e+00 3.574209e-02 -9.580964e-01 9.587628e-01 -4.968496e-01 8.810033e-03
6.092786e+00 1.713596e+00 2.693326e-02 -9.719341e-01 9.723072e-01 -3.743984e-01 7.440431e-03
6.156252e+00 1.713596e+00 1.801598e-02 -9.818581e-01 9.820234e-01 -2.504396e-01 6.260709e-03
6.219719e+00 1.713596e+00 9.026165e-03 -9.878286e-01 9.878698e-01 -1.254724e-01 5.248723e-03
6.283185e+00 1.713596e+00 3.485708e-17 -9.898214e-01 9.898214e-01 -3.139972e-02 4.384183e-03
0.000000e+00 1.777063e+00 -0.000000e+00 -9.788024e-01 9.788024e-01 3.105017e-02 4.753168e-03
6.346652e-02 1.777063e+00 -1.298964e-02 -9.768318e-01 9.769182e-01 1.240756e-01 5.690470e-03
1.269330e-01 1.777063e+00 -2.592698e-02 -9.709278e-01 9.712739e-01 2.476517e-01 6.787627e-03
1.903996e-01 1.777063e+00 -3.875992e-02 -9.611142e-01 9.618955e-01 3.702305e-01 8.066639e-03
2.538661e-01 1.777063e+00 -5.143678e-02 -9.474306e-01 9.488258e-01 4.913185e-01 9.551510e-03
3.173326e-01 1.777063e+00 -6.390653e-02 -9.299319e-01 9.321252e-01 6.104282e-01 1.126824e-02
3.807991e-01 1.777063e+00 -7.611895e-02 -9.086888e-01 9.118714e-01 7.270799e-01 1.324480e-02
4.442656e-01 1.777063e+00 -8.802486e-02 -8.837867e-01 8.881595e-01 8.408039e-01 1.551097e-02
5.077321e-01 1.777063e+00 -9.957633e-02 -8.553259e-01 8.611027e-01 9.511423e-01 1.809829e-02
5.711987e-01 1.777063e+00 -1.107268e-01 -8.234210e-01 8.308325e-01 1.057651e+00 2.103977e-02
6.346652e-01 1.777063e+00 -1.214315e-01 -7.882005e-01 7.974996e-01 1.159900e+00 2.436965e-02
6.981317e-01 1.777063e+00 -1.316472e-01 -7.498062e-01 7.612754e-01 1.257480e+00 2.812304e-02
7.615982e-01 1.777063e+00 -1.413328e-01 -7.083926e-01 7.223539e-01 1.349995e+00 3.233553e-02
8.250647e-01 1.777063e+00 -1.504493e-01 -6.641267e-01 6.809546e-01 1.437075e+00 3.704269e-02
8.885313e-01 1.777063e+00 -1.589600e-01 -6.171865e-01 6.373284e-01 1.518368e+00 4.227951e-02
9.519978e-01 1.777063e+00 -1.668306e-01 -5.677611e-01 5.917644e-01 1.593548e+00 4.807974e-02
1.015464e+00 1.777063e+00 -1.740294e-01 -5.160496e-01 5.446039e-01 1.662310e+00 5.447523e-02
1.078931e+00 1.777063e+00 -1.805275e-01 -4.622601e-01 4.962606e-01 1.724379e+00 6.149514e-02
1.142397e+00 1.777063e+00 -1.862987e-01 -4.066092e-01 4.472564e-01 1.779505e+00 6.916516e-02
1.205864e+00 1.777063e+00 -1.913197e-01 -3.493211e-01 3.982819e-01 1.827465e+00 7.750661e-02
1.269330e+00 1.777063e+00 -1.955703e-01 -2.906264e-01 3.503020e-01 1.868067e+00 8.653561e-02
1.332797e+00 1.777063e+00 -1.990335e-01 -2.307614e-01 3.047379e-01 1.901146e+00 9.626220e-02
1.396263e+00 1.777063e+00 -2.016952e-01 -1.699673e-01 2.637609e-01 1.926570e+00 1.066895e-01
1.459730e+00 1.777063e+00 -2.035447e-01 -1.084887e-01 2.306518e-01 1.944237e+00 1.178127e-01
1.523196e+00 1.777063e+00 -2.045747e-01 -4.657330e-02 2.098091e-01 1.954075e+00 1.296186e-01
1.586663e+00 1.777063e+00 -2.047809e-01 1.552964e-02 2.053689e-01 1.956045e+00 1.420848e-01
1.650129e+00 1.777063e+00 -2.041625e-01 7.757005e-02 2.184020e-01 1.950138e+00 1.551788e-01
1.713596e+00 1.777063e+00 -2.027220e-01 1.392981e-01 2.459679e-01 1.936379e+00 1.688582e-01
1.777063e+00 1.777063e+00 -2.004653e-01 2.004653e-01 2.835007e-01 1.914822e+00 1.830698e-01
1.840529e+00 1.777063e+00 -1.974013e-01 2.608252e-01 3.271041e-01 1.885556e+00 1.977497e-01
1.903996e+00 1.777063e+00 -1.935425e-01 3.201349e-01 3.740923e-01 1.848697e+00 2.128237e-01
1.967462e+00 1.777063e+00 -1.889043e-01 3.781556e-01 4.227132e-01 1.804393e+00 2.282070e-01
2.030929e+00 1.777063e+00 -1.835055e-01 4.346535e-01 4.718028e-01 1.752825e+00 2.438050e-01
2.094395e+00 1.777063e+00 -1.773678e-01 4.894012e-01 5.205506e-01 1.694198e+00 2.595142e-01
2.157862e+00 1.777063e+00 -1.705159e-01 5.421783e-01 5.683599e-01 1.628749e+00 2.752228e-01
2.221328e+00 1.777063e+00 -1.629773e-01 5.927722e-01 6.147687e-01 1.556742e+00 2.908121e-01
2.284795e+00 1.777063e+00 -1.547826e-01 6.409793e-01 6.594028e-01 1.478466e+00 3.061578e-01
2.348261e+00 1.777063e+00 -1.459645e-01 6.866053e-01 7.019491e-01 1.394237e+00 3.211315e-01
2.411728e+00 1.777063e+00 -1.365587e-01 7.294667e-01 7.421387e-01 1.304394e+00 3.356027e-01
2.475194e+00 1.777063e+00 -1.266031e-01 7.693907e-01 7.797374e-01 1.209299e+00 3.494400e-01
2.538661e+00 1.777063e+00 -1.161376e-01 8.062167e-01 8.145387e-01 1.109334e+00 3.625139e-01
2.602127e+00 1.777063e+00 -1.052046e-01 8.397963e-01 8.463603e-01 1.004902e+00 3.746981e-01
2.665594e+00 1.777063e+00 -9.384785e-02 8.699943e-01 8.750414e-01 8.964244e-01 3.858719e-01
2.729060e+00 1.777063e+00 -8.211325e-02 8.966892e-01 9.004411e-01 7.843368e-01 3.959220e-01
2.792527e+00 1.777063e+00 -7.004801e-02 9.197734e-01 9.224369e-01 6.690909e-01 4.047444e-01
2.855993e+00 1.777063e+00 -5.770071e-02 9.391541e-01 9.409249e-01 5.511509e-01 4.122464e-01
2.919460e+00 1.777063e+00 -4.512107e-02 9.547531e-01 9.558187e-01 4.309915e-01 4.183480e-01
2.982926e+00 1.777063e+00 -3.235974e-02 9.665076e-01 9.670492e-01 3.090967e-01 4.229834e-01
3.046393e+00 1.777063e+00 -1.946811e-02 9.743704e-01 9.745648e-01 1.859573e-01 4.261021e-01
3.109859e+00 1.777063e+00 -6.498092e-03 9.783097e-01 9.783312e-01 6.206907e-02 4.276701e-01
3.173326e+00 1.777063e+00 6.498092e-03 9.783097e-01 9.783312e-01 -6.206907e-02 4.276701e-01
3.236792e+00 1.777063e+00 1.946811e-02 9.743704e-01 9.745648e-01 -1.859573e-01 4.261021e-01
3.300259e+00 1.777063e+00 3.235974e-02 9.665076e-01 9.670492e-01 -3.090967e-01 4.229834e-01
3.363725e+00 1.777063e+00 4.512107e-02 9.547531e-01 9.558187e-01 -4.309915e-01 4.183480e-01
3.427192e+00 1.777063e+00 5.770071e-02 9.391541e-01 9.409249e-01 -5.511509e-01 4.122464e-01
3.490659e+00 1.777063e+00 7.004801e-02 9.197734e-01 9.224369e-01 -6.690909e-01 4.047444e-01
3.554125e+00 1.777063e+00 8.211325e-02 8.966892e-01 9.004411e-01 -7.843368e-01 3.959220e-01
3.617592e+00 1.777063e+00 9.384785e-02 8.699943e-01 8.750414e-01 -8.964244e-01 3.858719e-01
3.681058e+00 1.777063e+00 1.052046e-01 8.397963e-01 8.463603e-01 -1.004902e+00 3.746981e-01
3.744525e+00 1.777063e+00 1.161376e-01 8.062167e-01 8.145387e-01 -1.109334e+00 3.625139e-01
3.807991e+00 1.777063e+00 1.266031e-01 7.693907e-01 7.797374e-01 -1.209299e+00 3.494400e-01
3.871458e+00 1.777063e+00 1.365587e-01 7.294667e-01 7.421387e-01 -1.304394e+00 3.356027e-01
3.934924e+00 1.777063e+00 1.459645e-01 6.866053e-01 7.019491e-01 -1.394237e+00 3.211315e-01
3.998391e+00 1.777063e+00 1.547826e-01 6.409793e-01 6.594028e-01 -1.478466e+00 3.061578e-01
4.061857e+00 1.777063e+00 1.629773e-01 5.927722e-01 6.147687e-01 -1.556742e+00 2.908121e-01
4.125324e+00 1.777063e+00 1.705159e-01 5.421783e-01 5.683599e-01 -1.628749e+00 2.752228e-01
4.188790e+00 1.777063e+00 1.773678e-01 4.894012e-01 5.205506e-01 -1.694198e+00 2.595142e-01
4.252257e+00 1.777063e+00 1.835055e-01 4.346535e-01 4.718028e-01 -1.752825e+00 2.438050e-01
4.315723e+00 1.777063e+00 1.889043e-01 3.781556e-01 4.227132e-01 -1.804393e+00 2.282070e-01
4.379190e+00 1.777063e+00 1.935425e-01 3.201349e-01 3.740923e-01 -1.848697e+00 2.128237e-01
4.442656e+00 1.777063e+00 1.974013e-01 2.608252e-01 3.271041e-01 -1.885556e+00 1.977497e-01
4.506123e+00 1.777063e+00 2.004653e-01 2.004653e-01 2.835007e-01 -1.914822e+00 1.830698e-01
4.569589e+00 1.777063e+00 2.027220e-01 1.392981e-01 2.459679e-01 -1.936379e+00 1.688582e-01
4.633056e+00 1.777063e+00 2.041625e-01 7.757005e-02 2.184020e-01 -1.950138e+00 1.551788e-01
4.696522e+00 1.777063e+00 2.047809e-01 1.552964e-02 2.053689e-01 -1.956045e+00 1.420848e-01
4.759989e+00 1.777063e+00 2.045747e-01 -4.657330e-02 2.098091e-01 -1.954075e+00 1.296186e-01
4.823455e+00 1.777063e+00 2.035447e-01 -1.084887e-01 2.306518e-01 -1.944237e+00 1.178127e-01
4.886922e+00 1.777063e+00 2.016952e-01 -1.699673e-01 2.637609e-01 -1.926570e+00 1.066895e-01
4.950388e+00 1.777063e+00 1.990335e-01 -2.307614e-01 3.047379e-01 -1.901146e+00 9.626220e-02
5.013855e+00 1.777063e+00 1.955703e-01 -2.906264e-01 3.503020e-01 -1.868067e+00 8.653561e-02
5.077321e+00 1.777063e+00 1.913197e-01 -3.493211e-01 3.982819e-01 -1.827465e+00 7.750661e-02
5.140788e+00 1.777063e+00 1.862987e-01 -4.066092e-01 4.472564e-01 -1.779505e+00 6.916516e-02
5.204254e+00 1.777063e+00 1.805275e-01 -4.622601e-01 4.962606e-01 -1.724379e+00 6.149514e-02
5.267721e+00 1.777063e+00 1.740294e-01 -5.160496e-01 5.446039e-01 -1.662310e+00 5.447523e-02
